IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,6968,,,,,,6968,,,EN,2024-03-24T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2012,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,343.2,,,,,,343.2,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2012,false,Sex,Both sexes,SEX_BTSX,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,7284,,,,,,7284.0,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2012,false,Sex,Both sexes,SEX_BTSX,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,7627,,,,,,7627,,,EN,2024-03-24T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2011,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,359.4,,,,,,359.4,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2011,false,Sex,Both sexes,SEX_BTSX,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,8079,,,,,,8079.4,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2011,false,Sex,Both sexes,SEX_BTSX,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,8439,,,,,,8439,,,EN,2024-03-24T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2010,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,384.4,,,,,,384.4,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2010,false,Sex,Both sexes,SEX_BTSX,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,7940,,,,,,7940.4,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2010,false,Sex,Both sexes,SEX_BTSX,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,8325,,,,,,8325,,,EN,2024-03-24T21:00:00.000Z
